,player_id,player_display_name,position,season,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,fantasy_points_ppr,interceptions,sack_fumbles,sack_fumbles_lost,rushing_fumbles,rushing_fumbles_lost,receiving_fumbles,receiving_fumbles_lost,passing_yards,passing_tds,passing_2pt_conversions,receiving_2pt_conversions,gsis_id,sleeper_id
559,00-0037838,Isaiah Likely,TE,20220,0,0.0,0,0.0,0,22,37,236.0,2,256.0,107.0,12.0,-1.0604020759198498,57.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037838,8131
560,00-0037840,Kyren Williams,RB,10110,25,108.0,0,5.0,0,8,11,73.0,0,23.0,71.0,5.0,-1.4922989991448876,26.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0037840,8150
561,00-0038040,Zamir White,RB,18198,15,62.0,0,4.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,6.200000000000001,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0038040,8139
562,00-0038041,Jake Ferguson,TE,16176,0,0.0,0,0.0,0,16,19,139.0,2,80.0,86.0,7.0,6.2066227719085845,41.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0038041,8110
563,00-0038045,Isaiah Spiller,RB,10110,18,41.0,0,2.0,0,3,3,13.0,0,-10.0,23.0,0.0,-0.1510334150516428,8.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0038045,8153
564,00-0038090,Skyy Moore,WR,22242,1,12.0,0,1.0,0,18,28,212.0,0,254.0,99.0,11.0,3.8013317573805736,40.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0038090,8168
565,00-0038098,Pierre Strong,RB,4044,6,75.0,1,3.0,0,2,2,20.0,0,-1.0,21.0,1.0,1.6625070578884333,17.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0038098,8116
566,00-0038102,Kenny Pickett,QB,20220,44,225.0,3,18.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,112.38000000000001,8.0,1,1,2.0,0.0,0.0,0.0,1797.0,4,1,0,00-0038102,8160
567,00-0038104,Tyquan Thornton,WR,16176,3,16.0,1,1.0,0,16,29,145.0,1,309.0,53.0,9.0,-7.345235779959623,44.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0038104,8188
568,00-0038108,Bailey Zappe,QB,8088,10,0.0,0,0.0,0,1,1,-6.0,0,-8.0,2.0,0.0,-1.2425923743285239,39.64,3.0,2,2,2.0,1.0,0.0,0.0,781.0,5,0,0,00-0038108,8157
569,00-0038115,Daniel Bellinger,TE,16176,1,2.0,1,1.0,0,24,26,195.0,2,70.0,125.0,12.0,13.406738180405227,61.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0038115,8225
570,00-0038117,Wan'Dale Robinson,WR,12132,2,-1.0,0,0.0,0,23,31,227.0,1,192.0,126.0,13.0,11.781825616408776,51.599999999999994,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0038117,8126
571,00-0038120,Breece Hall,RB,14154,80,463.0,4,20.0,0,19,31,218.0,1,147.0,171.0,8.0,-1.432692304844105,115.10000000000001,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0,0,0,00-0038120,8155
572,00-0038124,Christian Watson,WR,20220,5,68.0,2,2.0,0,25,41,401.0,7,589.0,174.0,17.0,29.571479414447708,125.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0038124,8167
573,00-0038128,Malik Willis,QB,10110,19,72.0,0,3.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,7.48,1.0,0,0,2.0,2.0,0.0,0.0,157.0,0,0,0,00-0038128,8161
574,00-0038129,Cade Otton,TE,20220,0,0.0,0,0.0,0,36,50,337.0,2,252.0,150.0,16.0,11.010192229070961,81.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0038129,8111
575,00-0038134,Kenneth Walker,RB,22242,138,649.0,9,32.0,0,19,26,116.0,0,-61.0,161.0,4.0,-11.29981199739268,149.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,00-0038134,8151
